source_id,site,plot,area1,action,location,area2,transition,survival,log_size,log_size_next,id,repro,flower_n,flower_n_int,cytes_per_polyp,polyps_per_cm2,seeds_exp,seeds_pois,totaloocytes
T04_06_2022,4,6,28.75,shrink,Tampico,21.51,t2,1,3.3586377672433594,3.068517943279639,3178,0,0,0,0.23966712761394526,17,0,0,0
T04_08_2022,4,8,0,born,Tampico,22.22,t2,NA,NA,3.100992784211484,3179,NA,NA,NA,1.528404330454887,18.08489589518979,NA,0,NA
T04_08_2022,4,8,0,born,Tampico,3.47,t2,NA,NA,1.244154593958768,3180,NA,NA,NA,1.548142597312897,19,NA,0,NA
T04_08_2022,4,8,8.48,dead,Tampico,0,t2,0,2.1377104498038118,NA,3181,0,0,0,0.7935517903740581,17,0,0,0
T04_08_2022,4,8,32.32,dead,Tampico,0,t2,0,3.4756862336528944,NA,3182,0,0,0,1.0100277408747926,19,0,0,0
T04_08_2022,4,8,52.63,dead,Tampico,0,t2,0,3.9632862993656874,NA,3183,0,0,0,1.6051929225824613,18.731515458120686,0,0,0
T04_08_2022,4,8,13.2,dead,Tampico,0,t2,0,2.580216829592325,NA,3184,0,0,0,1.097390551652867,19,0,0,0
T04_08_2022,4,8,7.36,grow,Tampico,11.84,t2,1,1.9960599327407849,2.4714836294558595,3185,0,0,0,2.4400128078521597,17.10599814538678,0,0,0
T04_08_2022,4,8,13.24,grow,Tampico,18.31,t2,1,2.5832425505088623,2.907447358686419,3186,0,0,0,1.5110010775069798,17,0,0,0
T04_08_2022,4,8,57.01,grow,Tampico,75.39,t2,1,4.043226691043491,4.32267464022361,3187,0,0,0,1.025668620250138,19,0,0,0
T04_08_2022,4,8,7.32,grow,Tampico,10.06,t2,1,1.9906103279732201,2.3085671646715933,3188,0,0,0,1.0704042800153963,17.204397763804828,0,0,0
T04_08_2022,4,8,11.74,grow,Tampico,13.75,t2,1,2.4630018143999504,2.6210388241125804,3189,0,0,0,1.1888894939991144,18.539338214190227,0,0,0
T04_08_2022,4,8,5.65,grow,Tampico,6.81,t2,1,1.7316555451583497,1.918392120161421,3190,0,0,0,1.6281590664567265,19,0,0,0
T04_08_2022,4,8,38.42,grow,Tampico,41.57,t2,1,3.6485781573404106,3.727378753264546,3191,0,0,0,0.6600617012528056,19,0,0,0
T04_08_2022,4,8,28.03,grow,Tampico,47.24,t2,1,3.333275365176697,3.8552409913291616,3192,0,0,0,1.9313764387764318,18.36401265886188,0,0,0
T04_08_2022,4,8,28.24,grow,Tampico,37.02,t2,1,3.3407394126250414,3.6114583071453517,3193,0,0,0,1.4265703734247306,18.440627608438348,0,0,0
T04_08_2022,4,8,6.88,grow,Tampico,7.9,t2,1,1.9286186519452522,2.066862759472976,3194,0,0,0,0.7649368321850851,17,0,0,0
T04_08_2022,4,8,50.29,grow,Tampico,82.27,t2,1,3.9178062501838733,4.410006521180839,3195,0,0,0,0.8596677656734145,17,0,0,0
T04_08_2022,4,8,7.53,grow,Tampico,12.03,t2,1,2.018895041811802,2.4874035299865875,3196,0,0,0,0.6614609152282241,17,0,0,0
T04_08_2022,4,8,15.79,grow,Tampico,18.74,t2,1,2.7593768282675506,2.930660276810276,3197,0,0,0,1.558790204986994,19,0,0,0
T04_08_2022,4,8,44.97,grow,Tampico,48.87,t2,1,3.805995600782616,3.8891637112820634,3198,0,0,0,0.07118129114232019,19,0,0,0
T04_08_2022,4,8,2.13,grow,Tampico,5.24,t2,1,0.7561219797213337,1.6563214983329508,3199,0,0,0,0.35486029528885404,19,0,0,0
T04_08_2022,4,8,11.22,grow,Tampico,14.83,t2,1,2.4176979000945504,2.696652156149841,3200,0,0,0,0.2929562208473693,17.689507475070435,0,0,0
T04_08_2022,4,8,6.06,grow,Tampico,9.47,t2,1,1.801709800081223,2.248128907197987,3201,0,0,0,0.10035496179034253,18.707612969562405,0,0,0
T04_08_2022,4,8,8.69,grow,Tampico,11.9,t2,1,2.162172939277301,2.4765384001174837,3202,0,0,0,0.884684864866965,17.611654063802426,0,0,0
T04_08_2022,4,8,30.1,grow,Tampico,42.55,t2,1,3.40452517175483,3.750679855019383,3203,0,0,0,1.6458821735357587,19,0,0,0
T04_08_2022,4,8,10.48,grow,Tampico,13.11,t2,1,2.349468678892896,2.5733752977756086,3204,0,0,0,0.6218374879641448,18.004968518545788,0,0,0
T04_08_2022,4,8,14.53,grow,Tampico,22.42,t2,1,2.6762154775821916,3.109953417644014,3205,0,0,0,0.3391043011361171,17,0,0,0
T04_08_2022,4,8,20.52,grow,Tampico,27.71,t2,1,3.021400020302569,3.321793358874887,3206,0,0,0,1.2127440445305357,19,0,0,0
T04_08_2022,4,8,54.06,grow,Tampico,68.05,t2,1,3.9900945408483017,4.220242729097475,3207,0,0,0,1.8971139577586222,18.340227448433627,0,0,0
T04_08_2022,4,8,17.51,grow,Tampico,26.74,t2,1,2.8627721462977607,3.286160571673797,3208,0,0,0,0.7413368707648322,19,0,0,0
T04_08_2022,4,8,10.36,grow,Tampico,16.36,t2,1,2.337952236831337,2.794839331174601,3209,0,0,0,0.16400690010189123,19,0,0,0
T04_08_2022,4,8,5.7,grow,Tampico,7.55,t2,1,1.7404661748405046,2.0215475632609334,3210,0,0,0,1.5221055865917883,17,0,0,0
T04_08_2022,4,8,52.08,grow,Tampico,74.36,t2,1,3.9527809979003137,4.308918162853243,3211,0,0,0,2.254827710498644,19,0,0,0
T04_08_2022,4,8,6.17,grow,Tampico,7.31,t2,1,1.8196988379172965,1.9892432737616872,3212,0,0,0,0.9914394045396638,19,0,0,0
T04_08_2022,4,8,9.73,grow,Tampico,13.47,t2,1,2.2752138961979136,2.6004649904222727,3213,0,0,0,1.6075400415073595,18.054672653231226,0,0,0
T04_08_2022,4,8,19.09,grow,Tampico,21.1,t2,1,2.949164637737656,3.0492730404820207,3214,0,0,0,1.6324401995822373,17.2601582995601,0,0,0
T04_08_2022,4,8,74.62,grow,Tampico,84.93,t2,1,4.312408567793012,4.441827387791918,3215,0,0,0,0.8357320501055406,18.569996607461864,0,0,0
T04_08_2022,4,8,8.5,grow,Tampico,13.62,t2,1,2.1400661634962708,2.611539300721366,3216,0,0,0,0.3631835693638051,17,0,0,0
T04_08_2022,4,8,1.47,grow,Tampico,4,t2,1,0.3852624007906449,1.3862943611198906,3217,0,0,0,0.8294266162661185,17.937306442860976,0,0,0
T04_08_2022,4,8,11.78,grow,Tampico,13.19,t2,1,2.4664031782234406,2.579458966729223,3218,0,0,0,1.0489921974272631,18.056988012200716,0,0,0
T04_08_2022,4,8,5.88,grow,Tampico,7.7,t2,1,1.7715567619105355,2.0412203288596382,3219,0,0,0,1.9737330588594264,18.427314921534187,0,0,0
T04_08_2022,4,8,5.2,grow,Tampico,10.12,t2,1,1.6486586255873816,2.3145136638593193,3220,0,0,0,0.8543654559500364,19,0,0,0
T04_08_2022,4,8,44.78,grow,Tampico,62.14,t2,1,3.8017616111706087,4.129389903964901,3221,0,0,0,1.323009184965208,19,0,0,0
T04_08_2022,4,8,24.24,grow,Tampico,33.71,t2,1,3.1880041612011136,3.5177945292459696,3222,0,0,0,1.4054336317447702,17,0,0,0
T04_08_2022,4,8,31.12,grow,Tampico,37.99,t2,1,3.4378506993101907,3.6373229671995344,3223,0,0,0,1.6826661711515976,17,0,0,0
T04_08_2022,4,8,0.73,grow,Tampico,1.51,t2,1,-0.31471074483970024,0.412109650826833,3224,0,0,0,0.5806432889113111,19,0,0,0
T04_08_2022,4,8,1.07,grow,Tampico,1.45,t2,1,0.06765864847381486,0.371563556432483,3225,0,0,0,1.3172796836837903,19,0,0,0
T04_08_2022,4,8,73.91,grow,Tampico,99.24,t2,1,4.302848136796795,4.5975411588236,3226,0,0,0,0.94341749368692,17.321594629415088,0,0,0
T04_08_2022,4,8,17.38,grow,Tampico,23.62,t2,1,2.8553201198372458,3.1620938107692163,3227,0,0,0,0.3982576016582418,18.283495257102537,0,0,0
T04_08_2022,4,8,88.64,grow,Tampico,97.27,t2,1,4.484583222998974,4.577490616881349,3228,1,0.48336911235645996,0,0.48485766241028977,17,0.1431910001668888,0,0
T04_08_2022,4,8,2.06,grow,Tampico,4.13,t2,1,0.7227059828014898,1.4182774069729414,3229,0,0,0,1.5012476746521695,18.974963539911048,0,0,0
T04_08_2022,4,8,5.31,grow,Tampico,6.39,t2,1,1.6695918352538475,1.8547342683894434,3230,0,0,0,0.010570714827655592,17,0,0,0
T04_08_2022,4,8,11.45,grow,Tampico,15.31,t2,1,2.4379897300002487,2.7285062096695922,3231,0,0,0,1.115029879132255,17,0,0,0
T04_08_2022,4,8,32.13,grow,Tampico,37.51,t2,1,3.4697901731277674,3.624607564093796,3232,0,0,0,1.0261579103775966,18.607797982472885,0,0,0
T04_08_2022,4,8,35.9,grow,Tampico,39.68,t2,1,3.580737295494233,3.6808472824166723,3233,0,0,0,0.8768285844436795,19,0,0,0
T04_08_2022,4,8,16.02,grow,Tampico,19.29,t2,1,2.7738379416402132,2.9595868269176377,3234,0,0,0,0.6389454024177726,19,0,0,0
T04_08_2022,4,8,1.82,grow,Tampico,4.73,t2,1,0.598836501088704,1.5539252025038417,3235,0,0,0,0.56497840440657,19,0,0,0
T04_08_2022,4,8,2.32,grow,Tampico,5.15,t2,1,0.8415671856782185,1.6389967146756448,3236,0,0,0,0.5290995146517827,17,0,0,0
T04_08_2022,4,8,9.67,grow,Tampico,12.95,t2,1,2.269028309465203,2.5610957881455465,3237,0,0,0,1.751401396697089,19,0,0,0
T04_08_2022,4,8,7.89,grow,Tampico,11.65,t2,1,2.065596134857783,2.4553061800117097,3238,0,0,0,1.935026110196448,19,0,0,0
T04_08_2022,4,8,20.75,grow,Tampico,22.74,t2,1,3.0325462466767075,3.12412548832239,3239,0,0,0,2.1359307927308873,17,0,0,0
T04_08_2022,4,8,23.49,grow,Tampico,28,t2,1,3.1565747986708215,3.332204510175204,3240,0,0,0,0.9917623412326477,19,0,0,0
T04_08_2022,4,8,56.45,grow,Tampico,65.6,t2,1,4.033355290595671,4.183575695950044,3241,0,0,0,2.593088476856383,17,0,0,0
T04_08_2022,4,8,29.64,grow,Tampico,33.16,t2,1,3.389124800427886,3.501344330267094,3242,0,0,0,0.5817604839320654,18.410079469464005,0,0,0
T04_08_2022,4,8,15.7,grow,Tampico,23.3,t2,1,2.7536607123542622,3.1484533605716547,3243,0,0,0,0.47916356335132004,19,0,0,0
T04_08_2022,4,8,3.67,grow,Tampico,4.08,t2,1,1.3001916620664788,1.4060969884160703,3244,0,0,0,0.874129867596164,19,0,0,0
T04_08_2022,4,8,8.95,grow,Tampico,9.7,t2,1,2.191653532286764,2.272125885509337,3245,0,0,0,1.0860370791804,18.473687084710612,0,0,0
T04_08_2022,4,8,57.41,grow,Tampico,67.88,t2,1,4.050218504179545,4.217741440366026,3246,0,0,0,1.797246142576019,17.690296703947638,0,0,0
T04_08_2022,4,8,20.1,grow,Tampico,23.66,t2,1,3.0007198150650303,3.1637858585502405,3247,0,0,0,1.9197270008321077,17,0,0,0
T04_08_2022,4,8,54.14,grow,Tampico,63.77,t2,1,3.9915732841861553,4.155282860327181,3248,0,0,0,1.57070828650903,17,0,0,0
T04_08_2022,4,8,57.62,grow,Tampico,60.95,t2,1,4.053869729656382,4.110053855927281,3249,0,0,0,1.7145028156062945,18.273767548813666,0,0,0
T04_08_2022,4,8,3.8,grow,Tampico,5.7,t2,1,1.33500106673234,1.7404661748405046,3250,0,0,0,0.777166408332416,19,0,0,0
T04_08_2022,4,8,93.99,grow,Tampico,102.9,t2,1,4.54318839363221,4.633757642840004,3251,1,0.48968584858363223,0,1.260228905494992,17,0.3946415408505355,1,0
T04_08_2022,4,8,65.44,grow,Tampico,72.75,t2,1,4.181133692294492,4.287028906051602,3252,0,0,0,2.4763977282968543,18.651916479992927,0,0,0
T04_08_2022,4,8,72.73,grow,Tampico,78.65,t2,1,4.286753954166449,4.365007629504287,3253,1,0.46204615918139147,0,0.15001492000257377,17,0.036351283878463314,0,0
T04_08_2022,4,8,40.49,grow,Tampico,54.67,t2,1,3.7010550300440697,4.001315112906908,3254,0,0,0,0.20405401618984764,17.319344221155752,0,0,0
T04_08_2022,4,8,8.12,grow,Tampico,12.51,t2,1,2.0943301541735866,2.5265283244788197,3255,0,0,0,1.3543232319952265,19,0,0,0
T04_08_2022,4,8,6.1,grow,Tampico,23.2,t2,1,1.8082887711792655,3.1441522786722644,3256,0,0,0,0.633798669614906,18.38687866211026,0,0,0
T04_08_2022,4,8,20.14,grow,Tampico,26.14,t2,1,3.0027078872904163,3.2634667081960758,3257,0,0,0,0.2318043403825556,18.426588889878484,0,0,0
T04_08_2022,4,8,39.91,grow,Tampico,46.63,t2,1,3.686626919060642,3.8422441108202294,3258,0,0,0,0.2530120472209849,17,0,0,0
T04_08_2022,4,8,82.23,grow,Tampico,94.71,t2,1,4.409520198982804,4.55081959123801,3259,0,0,0,1.7180742964462499,19,0,0,0
T04_08_2022,4,8,2.29,grow,Tampico,3.24,t2,1,0.8285518175661483,1.1755733298042381,3260,0,0,0,0.2726792104016025,17,0,0,0
T04_08_2022,4,8,13.87,grow,Tampico,15.52,t2,1,2.6297282343267403,2.7421295147550726,3261,0,0,0,1.1610118335949826,18.890493825175312,0,0,0
T04_08_2022,4,8,54.36,grow,Tampico,92.35,t2,1,3.995628589282943,4.5255857066452485,3262,0,0,0,1.600848676647609,18.915334853495377,0,0,0
T04_08_2022,4,8,22.78,grow,Tampico,24.54,t2,1,3.125882958019036,3.2003044392827653,3263,0,0,0,0.763937780435525,17.95756997252109,0,0,0
T04_08_2022,4,8,32.51,grow,Tampico,40.95,t2,1,3.481547734315814,3.7123518102990785,3264,0,0,0,0.8545770614052424,17,0,0,0
T04_08_2022,4,8,9.9,grow,Tampico,18.93,t2,1,2.2925347571405443,2.9407479652212314,3265,0,0,0,1.8315822914850957,18.3658495307421,0,0,0
T04_08_2022,4,8,13.46,grow,Tampico,18.8,t2,1,2.599722324216582,2.9338568698359038,3266,0,0,0,1.3307439147087359,17,0,0,0
T04_08_2022,4,8,38.7,grow,Tampico,47.91,t2,1,3.655839600035736,3.8693242508950307,3267,0,0,0,0.21126300309051682,19,0,0,0
T04_08_2022,4,8,53.92,grow,Tampico,66.8,t2,1,3.987501466604052,4.2017030805426,3268,0,0,0,1.5097562562818783,17,0,0,0
T04_08_2022,4,8,76.35,grow,Tampico,90.67,t2,1,4.335328031664641,4.507226541657965,3269,1,0.46728169781593454,0,0.4340763533282017,17,0.11041978092931183,0,0
T04_08_2022,4,8,9.99,grow,Tampico,15.48,t2,1,2.301584592660462,2.739548868161581,3270,0,0,0,1.1636132379728554,17,0,0,0
T04_08_2022,4,8,20.45,grow,Tampico,29.64,t2,1,3.017982882488811,3.389124800427886,3271,0,0,0,0.891654434317651,17,0,0,0
T04_08_2022,4,8,23.91,grow,Tampico,41.65,t2,1,3.1742967814702334,3.7293013686128518,3272,0,0,0,0.07367658985803482,17,0,0,0
T04_08_2022,4,8,1.75,grow,Tampico,3.51,t2,1,0.5596157879354227,1.2556160374777743,3273,0,0,0,1.6327559076582074,17,0,0,0
T04_08_2022,4,8,9.52,grow,Tampico,11.71,t2,1,2.253394848803274,2.460443177609626,3274,0,0,0,0.8202852374203569,18.82492045286913,0,0,0
T04_08_2022,4,8,50.98,grow,Tampico,56.18,t2,1,3.9314333989479695,4.0285608216760975,3275,0,0,0,0.8009562487948968,19,0,0,0
T04_08_2022,4,8,38.98,grow,Tampico,48.82,t2,1,3.6630486940794147,3.888140064964814,3276,0,0,0,2.4775813943640794,17,0,0,0
T04_08_2022,4,8,7.93,grow,Tampico,14.09,t2,1,2.0706530356467567,2.645465325910589,3277,0,0,0,1.1115156496558045,17,0,0,0
T04_08_2022,4,8,42.09,grow,Tampico,44.86,t2,1,3.7398101827824792,3.803546529092062,3278,0,0,0,0.48207397483612,17,0,0,0
T04_08_2022,4,8,28.52,grow,Tampico,37.61,t2,1,3.3506055955460954,3.627269972482245,3279,0,0,0,0.09402864111472575,18.80321380839543,0,0,0
T04_08_2022,4,8,12.86,grow,Tampico,18.38,t2,1,2.554121718809473,2.911263116927541,3280,0,0,0,0.9372013245962476,19,0,0,0
T04_08_2022,4,8,6.18,grow,Tampico,13.89,t2,1,1.8213182714695995,2.6311691567662523,3281,0,0,0,1.2943926779612887,18.783420486574038,0,0,0
T04_08_2022,4,8,5.07,grow,Tampico,6.59,t2,1,1.623340817603092,1.8855533485144158,3282,0,0,0,0.08104314267727597,19,0,0,0
T04_08_2022,4,8,2.78,grow,Tampico,6.55,t2,1,1.0224509277025455,1.8794650496471605,3283,0,0,0,1.205426298487547,19,0,0,0
T04_08_2022,4,8,35.04,same,Tampico,35.68,t2,1,3.5564902660681907,3.5745903077118086,3284,0,0,0,0.17438429804698385,17,0,0,0
T04_08_2022,4,8,87.45,same,Tampico,89.52,t2,1,4.471067201464611,4.494462064003669,3285,1,0.4819122930698537,0,0.39408728145532324,17,0.11482169260675955,0,0
T04_08_2022,4,8,8.39,same,Tampico,8.37,t2,1,2.127040520479115,2.124653884501384,3286,0,0,0,1.4500406488655888,17.617753750153177,0,0,0
T04_08_2022,4,8,14.34,same,Tampico,14.35,t2,1,2.663052835171474,2.66374994220563,3287,0,0,0,0.9892561560631989,19,0,0,0
T04_08_2022,4,8,62.53,same,Tampico,65.47,t2,1,4.1356464415792065,4.181592022453,3288,0,0,0,0.4651925617566962,17,0,0,0
T04_08_2022,4,8,69.73,same,Tampico,67.07,t2,1,4.244630641232919,4.205736850111646,3289,0,0,0,1.5124530817457216,19,0,0,0
T04_08_2022,4,8,45.87,same,Tampico,47.55,t2,1,3.8258113086090804,3.8617817889913995,3290,0,0,0,0.26583539423083113,18.581945192004163,0,0,0
T04_08_2022,4,8,21.52,same,Tampico,21.61,t2,1,3.0689827352935835,3.0731561705187946,3291,0,0,0,0.8411327938552567,17,0,0,0
T04_08_2022,4,8,101.65,same,Tampico,99.74,t2,1,4.621535540074356,4.602566800117977,3292,0,0,0,0.5579037605647934,17,0,0,0
T04_08_2022,4,8,36.88,same,Tampico,35.25,t2,1,3.607669398688393,3.5624655292582776,3293,0,0,0,0.22804397844327784,18.980540065608146,0,0,0
T04_08_2022,4,8,90.55,same,Tampico,91.44,t2,1,4.505902184329423,4.515683019486556,3294,1,0.485666968567894,0,0.5527450880637319,18.849674748098824,0.18490131417728412,0,0
T04_08_2022,4,8,16.05,same,Tampico,16.11,t2,1,2.775708849576025,2.779440197188883,3295,0,0,0,1.7454882918460037,19,0,0,0
T04_08_2022,4,8,40.3,same,Tampico,38.88,t2,1,3.696351468952637,3.6604799795922385,3296,0,0,0,2.767674510399526,19,0,0,0
T04_08_2022,4,8,31.79,same,Tampico,32.28,t2,1,3.459151774922711,3.474447843401748,3297,0,0,0,0.6580088677236022,19,0,0,0
T04_08_2022,4,8,3.19,shrink,Tampico,2.03,t2,1,1.1600209167967532,0.7080357930536959,3298,0,0,0,0.8129364860054573,17.15119289734794,0,0,0
T04_08_2022,4,8,71.81,shrink,Tampico,56.95,t2,1,4.2740237421222265,4.0421736898931915,3299,0,0,0,0.5883819470843843,18.1174030358755,0,0,0
T04_08_2022,4,8,19.78,shrink,Tampico,12.25,t2,1,2.984671326194566,2.505525936990736,3300,0,0,0,1.1215476414701637,17,0,0,0
T04_08_2022,4,8,19.09,shrink,Tampico,16.51,t2,1,2.949164637737656,2.8039662579320366,3301,0,0,0,1.2131090191977325,19,0,0,0
T04_08_2022,4,8,21.85,shrink,Tampico,20.69,t2,1,3.084200921541599,3.029650491757452,3302,0,0,0,1.5683111099121292,18.84175141177758,0,0,0
T04_08_2022,4,8,29.28,shrink,Tampico,26.39,t2,1,3.3769046890931107,3.2729851505152325,3303,0,0,0,0.6497305379618179,18.294357696870957,0,0,0
T04_08_2022,4,8,20.34,shrink,Tampico,17.7,t2,1,3.012589390620414,2.8735646395797834,3304,0,0,0,1.2361940093145172,17.257528217600793,0,0,0
T04_08_2022,4,8,34.69,shrink,Tampico,23.85,t2,1,3.5464514609816584,3.1717842173343502,3305,0,0,0,0.44907849687482115,19,0,0,0
T04_08_2022,4,8,11.58,shrink,Tampico,6.26,t2,1,2.449279472144849,1.8341801851120072,3306,0,0,0,0.223482977446406,19,0,0,0
T04_08_2022,4,8,2.26,shrink,Tampico,2.03,t2,1,0.8153648132841944,0.7080357930536959,3307,0,0,0,0.5387058742691159,18.26295801618627,0,0,0
T04_08_2022,4,8,22.27,shrink,Tampico,18.82,t2,1,3.1032404812692764,2.9349201341572337,3308,0,0,0,0.6116930397443026,17.81288118014501,0,0,0
T04_08_2022,4,8,18.74,shrink,Tampico,5.06,t2,1,2.930660276810276,1.6213664832993742,3309,0,0,0,1.645033581963954,19,0,0,0
T04_08_2022,4,8,25.29,shrink,Tampico,22.69,t2,1,3.2304090606818736,3.1219242987917504,3310,0,0,0,1.5544275618287982,19,0,0,0
T04_08_2022,4,8,27.45,shrink,Tampico,19.36,t2,1,3.3123661679555396,2.963209081848431,3311,0,0,0,1.9662914654065649,17,0,0,0
T04_08_2022,4,8,4.61,shrink,Tampico,3.46,t2,1,1.5282278570085572,1.2412685890696329,3312,0,0,0,1.1327013527478873,18.537220150663234,0,0,0
T04_08_2022,4,8,15.74,shrink,Tampico,14.71,t2,1,2.756205242989257,2.688527534613346,3313,0,0,0,1.461463516654598,19,0,0,0
T04_08_2022,4,8,53.62,shrink,Tampico,49.36,t2,1,3.981922132807813,3.8991403795971324,3314,0,0,0,1.201743982493157,19,0,0,0
T04_08_2022,4,8,24.93,shrink,Tampico,23.3,t2,1,3.2160718975354663,3.1484533605716547,3315,0,0,0,1.180213258238846,17,0,0,0
T04_08_2022,4,8,65.27,shrink,Tampico,51.46,t2,1,4.178532512647126,3.940804806853598,3316,0,0,0,1.1319001252735401,18.294887826397563,0,0,0
T04_08_2022,4,8,128.72,shrink,Tampico,120.96,t2,1,4.857639502684128,4.795459912431223,3317,1,0.5235788428495042,1,1.859616130787785,17.096629314073773,0.8020521766679685,2,1
T04_08_2022,4,8,42.71,shrink,Tampico,32.23,t2,1,3.754433084853375,3.4728976958273465,3318,0,0,0,0.800410670295926,18.626952090441915,0,0,0
T04_08_2022,4,8,85.68,shrink,Tampico,80.28,t2,1,4.450619426139493,4.385520523928138,3319,1,0.4797083373136359,0,0.8998102975339889,17,0.25686334192502674,0,0
T04_08_2022,4,8,48.5,shrink,Tampico,37.28,t2,1,3.8815637979434374,3.6184569898173904,3320,0,0,0,1.8269063479212722,19,0,0,0
T04_08_2022,4,8,35.35,shrink,Tampico,18.25,t2,1,3.565298392342582,2.9041650800285006,3321,0,0,0,1.343014107753814,17,0,0,0
T04_08_2022,4,8,11.86,shrink,Tampico,9.96,t2,1,2.4731713935695794,2.298577071596507,3322,0,0,0,0.46484765767234476,18.93646594455991,0,0,0
T04_08_2022,4,8,28.06,shrink,Tampico,23.8,t2,1,3.3343450746743146,3.169685580677429,3323,0,0,0,0.466630471887873,17,0,0,0
T04_08_2022,4,8,3.1,shrink,Tampico,2.08,t2,1,1.1314021114911006,0.7323678937132266,3324,0,0,0,1.8192767867047994,17,0,0,0
T04_08_2022,4,8,29.45,shrink,Tampico,26.37,t2,1,3.3826939100975957,3.2722270003651954,3325,0,0,0,0.8137114983962458,19,0,0,0
T04_08_2022,4,8,264.32,shrink,Tampico,214.91,t2,1,5.577160490332613,5.370219335837115,3326,1,0.6011321413004829,1,1.1670746925894977,17.34349119585326,1.0485472172813044,2,1
T04_08_2022,4,8,52.04,shrink,Tampico,33.6,t2,1,3.9520126536443043,3.5145260669691587,3327,0,0,0,0.40684502574122555,18.876526891724154,0,0,0
T04_08_2022,4,8,25.17,shrink,Tampico,16.17,t2,1,3.2256528091472245,2.783157673589016,3328,0,0,0,0.9597875760201007,19,0,0,0
T04_08_2022,4,8,42.08,shrink,Tampico,32.67,t2,1,3.7395725684294545,3.4864572256129787,3329,0,0,0,1.1063436382094765,19,0,0,0
T04_08_2022,4,8,3.75,shrink,Tampico,3.35,t2,1,1.3217558399823195,1.208960345836975,3330,0,0,0,1.2119285189376154,19,0,0,0
T04_08_2022,4,8,27.79,shrink,Tampico,19.26,t2,1,3.3246762437544124,2.9580304063699794,3331,0,0,0,0.4841562896061147,17,0,0,0
T04_08_2022,4,8,26.19,shrink,Tampico,24.64,t2,1,3.2653776585196206,3.204371138665319,3332,0,0,0,0.9616588213186569,19,0,0,0
T20_10_2022,20,10,0,born,Tampico,1.17,t2,NA,NA,0.1570037488096647,3333,NA,NA,NA,2.190272623744157,18.834922568201893,NA,0,NA
T20_10_2022,20,10,24.86,grow,Tampico,28.62,t2,1,3.213260086082565,3.3541057741283047,3334,0,0,0,0.2414689539998519,17.11848203855004,0,0,0
T20_10_2022,20,10,8.4,grow,Tampico,13.09,t2,1,2.128231705849268,2.5718485799218085,3335,0,0,0,0.720154180049887,19,0,0,0
T20_10_2022,20,10,13.39,grow,Tampico,20.69,t2,1,2.5945081597030812,3.029650491757452,3336,0,0,0,1.8916394588267744,17.35262743939921,0,0,0
T20_10_2022,20,10,80.98,grow,Tampico,88.86,t2,1,4.394202210604015,4.487062097507763,3337,1,0.4736274290019889,0,0.08039457512652415,17,0.021690832898575336,0,0
T20_10_2022,20,10,101.24,grow,Tampico,118.09,t2,1,4.617493935676923,4.77144704561319,3338,0,0,0,0.23993026228558845,19,0,0,0
T20_10_2022,20,10,9.34,grow,Tampico,20.51,t2,1,2.234306252240751,3.0209125720842893,3339,0,0,0,1.2880234985518324,19,0,0,0
T20_10_2022,20,10,7.62,grow,Tampico,9.79,t2,1,2.030776369698555,2.281361456542419,3340,0,0,0,0.5034285638841016,19,0,0,0
T20_10_2022,20,10,13.06,grow,Tampico,15.95,t2,1,2.569554123848285,2.7694588292308535,3341,0,0,0,1.7684530272580044,19,0,0,0
T20_10_2022,20,10,16.36,grow,Tampico,19.36,t2,1,2.794839331174601,2.963209081848431,3342,0,0,0,0.7177347954509786,17,0,0,0
T20_10_2022,20,10,15.64,grow,Tampico,18.67,t2,1,2.7498317351171653,2.9269179575536315,3343,0,0,0,0.8438889294716077,19,0,0,0
T20_10_2022,20,10,84.32,grow,Tampico,102.78,t2,1,4.434619084793052,4.632590781564083,3344,1,0.4779837465524776,0,1.5139472022484912,17,0.42531729141708785,0,0
T20_10_2022,20,10,39.26,grow,Tampico,55.28,t2,1,3.670206188848315,4.012411179459415,3345,0,0,0,0.023181301062802584,17,0,0,0
T20_10_2022,20,10,49.69,grow,Tampico,60.51,t2,1,3.905803705614229,4.10280864063423,3346,0,0,0,1.501213072581419,18.44816113216502,0,0,0
T20_10_2022,20,10,57.71,grow,Tampico,62.62,t2,1,4.055430468722875,4.1370847158982595,3347,0,0,0,0.5356591126353543,17,0,0,0
T20_10_2022,20,10,1.93,grow,Tampico,2.07,t2,1,0.6575200029167941,0.7275486072772777,3348,0,0,0,1.3041823502782166,17,0,0,0
T20_10_2022,20,10,101.32,grow,Tampico,118.79,t2,1,4.618283825133474,4.777357228301448,3349,0,0,0,0.37848639938053386,17.261987623214413,0,0,0
T20_10_2022,20,10,30.36,grow,Tampico,35.15,t2,1,3.4131259525274293,3.5596246182566738,3350,0,0,0,0.04353104920185935,19,0,0,0
T20_10_2022,20,10,2.15,grow,Tampico,2.31,t2,1,0.7654678421395714,0.8372475245337022,3351,0,0,0,1.0767525475182018,17.722005549277316,0,0,0
